"","X.","Name","Symbol","Market.Cap","Price","Circulating.Supply","Volume..24h.","X..1h","X..24h","X..7d","url","done"
"462",462,"CHP
CoinPoker","CHP","$15,422,267","$0.076568","201,418,953
*","$21,726","2.12%","3.04%","18.42%","https://coinmarketcap.com/currencies/coinpoker/historical-data/?start=20000101&end=21000101",TRUE
"463",463,"MUSE
MUSE","MUSE","$15,212,323","$1.04","14,581,806
*","$27,583","-0.12%","17.43%","72.20%","https://coinmarketcap.com/currencies/bitshares-music/historical-data/?start=20000101&end=21000101",TRUE
"464",464,"CLAM
Clams","CLAM","$15,210,574","$5.07","2,999,285
*","$73,485","1.09%","-2.08%","-4.92%","https://coinmarketcap.com/currencies/clams/historical-data/?start=20000101&end=21000101",TRUE
"465",465,"BSD
BitSend","BSD","$15,155,838","$0.795414","19,054,025","$191,002","-0.01%","-3.81%","-2.23%","https://coinmarketcap.com/currencies/bitsend/historical-data/?start=20000101&end=21000101",TRUE
"466",466,"OK
OKCash","OK","$15,086,401","$0.203885","73,994,660
*","$296,361","-2.32%","-5.61%","-3.39%","https://coinmarketcap.com/currencies/okcash/historical-data/?start=20000101&end=21000101",TRUE
"467",467,"PRG
Paragon","PRG","$14,985,149","$0.227266","65,936,605
*","$91,382","0.50%","1.14%","10.19%","https://coinmarketcap.com/currencies/paragon/historical-data/?start=20000101&end=21000101",TRUE
"468",468,"PLBT
Polybius","PLBT","$14,974,827","$3.77","3,969,565
*","$14,211","0.67%","-7.41%","-13.64%","https://coinmarketcap.com/currencies/polybius/historical-data/?start=20000101&end=21000101",TRUE
"469",469,"CHSB
SwissBorg","CHSB","$14,864,995","$0.025815","575,821,133
*","$115,397","-1.84%","-5.23%","-14.25%","https://coinmarketcap.com/currencies/swissborg/historical-data/?start=20000101&end=21000101",TRUE
"470",470,"TBAR
Titanium BAR","TBAR","$14,858,267","$0.343763","43,222,416
*","$235,153","0.76%","-3.16%","-14.13%","https://coinmarketcap.com/currencies/titanium-bar/historical-data/?start=20000101&end=21000101",TRUE
"471",471,"DEB
Debitum","DEB","$14,785,044","$0.078110","189,283,937
*","$76,207","4.20%","-1.50%","3.48%","https://coinmarketcap.com/currencies/debitum-network/historical-data/?start=20000101&end=21000101",TRUE
"472",472,"HKN
Hacken","HKN","$14,781,775","$3.08","4,801,850
*","$357,428","-3.19%","-11.56%","-23.06%","https://coinmarketcap.com/currencies/hacken/historical-data/?start=20000101&end=21000101",TRUE
"473",473,"BNTY
Bounty0x","BNTY","$14,750,852","$0.106936","137,940,937
*","$621,734","-2.71%","-7.73%","34.50%","https://coinmarketcap.com/currencies/bounty0x/historical-data/?start=20000101&end=21000101",TRUE
"474",474,"SRCOIN
SRCOIN","SRCOIN","$14,703,935","$0.002910","5,052,048,084
*","$191,179","2.11%","81.79%","6.56%","https://coinmarketcap.com/currencies/srcoin/historical-data/?start=20000101&end=21000101",TRUE
"475",475,"NLC2
NoLimitCoin","NLC2","$14,507,524","$0.069851","207,692,429
*","$11,372","2.21%","1.08%","0.51%","https://coinmarketcap.com/currencies/nolimitcoin/historical-data/?start=20000101&end=21000101",TRUE
"476",476,"BDG
BitDegree","BDG","$14,476,883","$0.040829","354,569,198
*","$37,245","-2.18%","4.20%","-13.45%","https://coinmarketcap.com/currencies/bitdegree/historical-data/?start=20000101&end=21000101",TRUE
"477",477,"TIPS
FedoraCoin","TIPS","$14,475,298","$0.000068","212,269,865,434","$281,354","-1.06%","3.29%","18.11%","https://coinmarketcap.com/currencies/fedoracoin/historical-data/?start=20000101&end=21000101",TRUE
"478",478,"NXC
Nexium","NXC","$14,453,040","$0.217271","66,520,799

*","$22,926","0.66%","2.17%","10.41%","https://coinmarketcap.com/currencies/nexium/historical-data/?start=20000101&end=21000101",TRUE
"479",479,"DICE
Etheroll","DICE","$14,449,599","$2.06","7,001,623
*","$45,647","0.64%","-5.44%","6.47%","https://coinmarketcap.com/currencies/etheroll/historical-data/?start=20000101&end=21000101",TRUE
"480",480,"SNOV
Snovio","SNOV","$14,430,547","$0.035633","404,980,448
*","$229,346","0.72%","12.41%","-6.86%","https://coinmarketcap.com/currencies/snovio/historical-data/?start=20000101&end=21000101",TRUE
"481",481,"PTOY
Patientory","PTOY","$14,393,680","$0.205624","70,000,000
*","$685,438","0.02%","-2.03%","8.54%","https://coinmarketcap.com/currencies/patientory/historical-data/?start=20000101&end=21000101",TRUE
"482",482,"DRT
DomRaider","DRT","$14,301,524","$0.024178","591,500,000
*","$192,371","0.15%","-0.67%","10.78%","https://coinmarketcap.com/currencies/domraider/historical-data/?start=20000101&end=21000101",TRUE
"483",483,"QAU
Quantum","QAU","$14,253,349","$0.190382","74,867,103
*","$10,548","0.31%","6.12%","17.86%","https://coinmarketcap.com/currencies/quantum/historical-data/?start=20000101&end=21000101",TRUE
"484",484,"SWT
Swarm City","SWT","$14,112,279","$1.73","8,153,333
*","$81,967","-2.91%","-0.08%","2.49%","https://coinmarketcap.com/currencies/swarm-city/historical-data/?start=20000101&end=21000101",TRUE
"485",485,"ENRG
Energycoin","ENRG","$14,064,235","$0.115423","121,849,498","$16,221","-1.03%","-2.21%","-3.25%","https://coinmarketcap.com/currencies/energycoin/historical-data/?start=20000101&end=21000101",TRUE
"486",486,"FLDC
FoldingCoin","FLDC","$14,022,721","$0.023582","594,644,215
*","$47,418","0.15%","-3.41%","-1.85%","https://coinmarketcap.com/currencies/foldingcoin/historical-data/?start=20000101&end=21000101",TRUE
"487",487,"SLT
Smartlands","SLT","$14,013,640","$2.75","5,100,896
*","$235,826","-0.21%","6.13%","-22.00%","https://coinmarketcap.com/currencies/smartlands/historical-data/?start=20000101&end=21000101",TRUE
"488",488,"OXY
Oxycoin","OXY","$13,894,148","$0.128155","108,416,745","$37,177","3.30%","22.84%","32.73%","https://coinmarketcap.com/currencies/oxycoin/historical-data/?start=20000101&end=21000101",TRUE
"489",489,"FTX
FintruX Network","FTX","$13,877,567","$0.280337","49,503,157
*","$454,190","0.90%","10.34%","4.49%","https://coinmarketcap.com/currencies/fintrux-network/historical-data/?start=20000101&end=21000101",TRUE
"490",490,"NEOS
NeosCoin","NEOS","$13,710,018","$3.62","3,791,791","$112,235","1.60%","0.40%","-17.58%","https://coinmarketcap.com/currencies/neoscoin/historical-data/?start=20000101&end=21000101",TRUE
"491",491,"AU
AurumCoin","AU","$13,639,574","$45.79","297,903","$11,584","0.74%","10.43%","125.09%","https://coinmarketcap.com/currencies/aurumcoin/historical-data/?start=20000101&end=21000101",TRUE
"492",492,"LDC
Leadcoin","LDC","$13,609,882","$0.017351","784,399,592
*","$1,298,640","0.99%","9.86%","18.57%","https://coinmarketcap.com/currencies/leadcoin/historical-data/?start=20000101&end=21000101",TRUE
"493",493,"MUSIC
Musicoin","MUSIC","$13,450,484","$0.018317","734,300,932","$98,511","0.05%","-1.73%","-1.47%","https://coinmarketcap.com/currencies/musicoin/historical-data/?start=20000101&end=21000101",TRUE
"494",494,"SYNX
Syndicate","SYNX","$13,422,931","$0.687240","19,531,650
*","$2,797,490","-3.34%","0.51%","11.49%","https://coinmarketcap.com/currencies/syndicate/historical-data/?start=20000101&end=21000101",TRUE
"495",495,"XRL
Rialto","XRL","$13,408,160","$0.175433","76,428,949
*","$8,785","0.78%","-10.03%","-11.42%","https://coinmarketcap.com/currencies/rialto/historical-data/?start=20000101&end=21000101",TRUE
"496",496,"DBIX
DubaiCoin","DBIX","$13,284,488","$5.95","2,232,901","$169,661","0.86%","-1.70%","16.08%","https://coinmarketcap.com/currencies/dubaicoin-dbix/historical-data/?start=20000101&end=21000101",TRUE
"497",497,"REM
Remme","REM","$13,278,365","$0.022120","600,295,910
*","$368,107","0.87%","0.41%","2.49%","https://coinmarketcap.com/currencies/remme/historical-data/?start=20000101&end=21000101",TRUE
"498",498,"CAS
Cashaa","CAS","$13,170,000","$0.034972","376,581,591
*","$23,995","2.43%","2.38%","-7.50%","https://coinmarketcap.com/currencies/cashaa/historical-data/?start=20000101&end=21000101",TRUE
"499",499,"IPBC
Interplanetar...","IPBC","$13,123,905","$0.289012","45,409,552","$224,939","-0.25%","-1.73%","-11.30%","https://coinmarketcap.com/currencies/interplanetary-broadcast-coin/historical-data/?start=20000101&end=21000101",TRUE
"500",500,"EFX
Effect.AI","EFX","$12,739,206","$0.065778","193,668,526
*","$91,771","-3.80%","-7.21%","-8.00%","https://coinmarketcap.com/currencies/effect-ai/historical-data/?start=20000101&end=21000101",TRUE
"501",501,"POLIS
Polis","POLIS","$12,681,835","$6.45","1,964,729","$73,620","0.71%","-2.09%","18.00%","https://coinmarketcap.com/currencies/polis/historical-data/?start=20000101&end=21000101",TRUE
"502",502,"EVR
Everus","EVR","$12,423,241","$0.148699","83,546,232
*","$264,609","-0.51%","-2.91%","-7.62%","https://coinmarketcap.com/currencies/everus/historical-data/?start=20000101&end=21000101",TRUE
"503",503,"GOLOS
Golos","GOLOS","$12,231,790","$0.098232","124,518,891","$25,373","0.66%","0.52%","-4.48%","https://coinmarketcap.com/currencies/golos/historical-data/?start=20000101&end=21000101",TRUE
"504",504,"GLD
GoldCoin","GLD","$12,226,110","$0.298191","41,000,936","$591,445","-3.12%","8.88%","96.90%","https://coinmarketcap.com/currencies/goldcoin/historical-data/?start=20000101&end=21000101",TRUE
"505",505,"XST
Stealthcoin","XST","$12,217,474","$0.425174","28,735,232","$15,050","0.67%","0.42%","15.77%","https://coinmarketcap.com/currencies/stealthcoin/historical-data/?start=20000101&end=21000101",TRUE
"506",506,"WCT
Waves Communi...","WCT","$12,112,063","$1.21","9,969,597
*","$11,595","0.32%","0.11%","8.27%","https://coinmarketcap.com/currencies/waves-community-token/historical-data/?start=20000101&end=21000101",TRUE
"507",507,"NYC
NewYorkCoin","NYC","$12,084,126","$0.000090","134,024,588,760","$23,719","-2.76%","-7.71%","-2.30%","https://coinmarketcap.com/currencies/newyorkcoin/historical-data/?start=20000101&end=21000101",TRUE
"508",508,"BCC
BitConnect","BCC","$12,054,798","$1.27","9,498,848","$5,030","0.64%","26.85%","11.81%","https://coinmarketcap.com/currencies/bitconnect/historical-data/?start=20000101&end=21000101",TRUE
"509",509,"AIR
AirToken","AIR","$12,051,480","$0.011478","1,050,000,000
*","$121,792","-0.56%","1.63%","-1.45%","https://coinmarketcap.com/currencies/airtoken/historical-data/?start=20000101&end=21000101",TRUE
"510",510,"FLIXX
Flixxo","FLIXX","$11,981,685","$0.155280","77,161,802
*","$629,917","0.52%","-0.37%","-15.38%","https://coinmarketcap.com/currencies/flixxo/historical-data/?start=20000101&end=21000101",TRUE
"511",511,"GBX
GoByte","GBX","$11,939,399","$8.42","1,417,523","$236,020","0.63%","2.11%","-12.16%","https://coinmarketcap.com/currencies/gobyte/historical-data/?start=20000101&end=21000101",TRUE
"512",512,"TUSD
TrueUSD","TUSD","$11,934,148","$0.994636","11,998,508
*","$927,745","-0.28%","-0.45%","-0.50%","https://coinmarketcap.com/currencies/true-usd/historical-data/?start=20000101&end=21000101",TRUE
"513",513,"GAM
Gambit","GAM","$11,871,543","$9.89","1,200,279
*","$107,788","0.66%","0.98%","3.68%","https://coinmarketcap.com/currencies/gambit/historical-data/?start=20000101&end=21000101",TRUE
"514",514,"HDG
Hedge","HDG","$11,848,700","$3.19","3,709,674
*","$726","3.63%","-1.50%","60.19%","https://coinmarketcap.com/currencies/hedge/historical-data/?start=20000101&end=21000101",TRUE
"515",515,"PKT
Playkey","PKT","$11,805,858","$0.866071","13,631,512
*","$356,660","0.67%","13.40%","34.10%","https://coinmarketcap.com/currencies/playkey/historical-data/?start=20000101&end=21000101",TRUE
"516",516,"CXO
CargoX","CXO","$11,794,816","$0.091382","129,071,409
*","$104,020","2.83%","6.02%","-14.20%","https://coinmarketcap.com/currencies/cargox/historical-data/?start=20000101&end=21000101",TRUE
"517",517,"WRC
Worldcore","WRC","$11,653,664","$0.066551","175,109,299
*","$364,888","2.46%","5.14%","2.55%","https://coinmarketcap.com/currencies/worldcore/historical-data/?start=20000101&end=21000101",TRUE
"518",518,"AC
AsiaCoin","AC","$11,650,120","$0.007715","1,510,133,356","$1,840","0.66%","48.40%","49.03%","https://coinmarketcap.com/currencies/asiacoin/historical-data/?start=20000101&end=21000101",TRUE
"519",519,"CAN
CanYaCoin","CAN","$11,578,343","$0.279819","41,377,975
*","$154,346","2.30%","3.86%","-8.83%","https://coinmarketcap.com/currencies/canyacoin/historical-data/?start=20000101&end=21000101",TRUE
"520",520,"ARY
Block Array","ARY","$11,440,114","$0.167178","68,430,738
*","$61,359","0.33%","-3.03%","-20.06%","https://coinmarketcap.com/currencies/block-array/historical-data/?start=20000101&end=21000101",TRUE
"521",521,"COFI
CoinFi","COFI","$11,384,736","$0.065956","172,611,331
*","$242,267","1.95%","2.04%","6.91%","https://coinmarketcap.com/currencies/coinfi/historical-data/?start=20000101&end=21000101",TRUE
"522",522,"FLUZ
Fluz Fluz","FLUZ","$11,270,661","$0.055038","204,780,000
*","$13,774","0.84%","4.11%","-17.37%","https://coinmarketcap.com/currencies/fluz-fluz/historical-data/?start=20000101&end=21000101",TRUE
"523",523,"ELIX
Elixir","ELIX","$11,267,240","$0.357188","31,544,284
*","$87,730","-2.41%","-0.18%","24.21%","https://coinmarketcap.com/currencies/elixir/historical-data/?start=20000101&end=21000101",TRUE
"524",524,"PLU
Pluton","PLU","$11,133,888","$13.10","850,000
*","$2,594","14.42%","5.95%","-12.71%","https://coinmarketcap.com/currencies/pluton/historical-data/?start=20000101&end=21000101",TRUE
"525",525,"ESP
Espers","ESP","$11,057,154","$0.000513","21,539,839,893","$6,509","-0.24%","4.37%","27.78%","https://coinmarketcap.com/currencies/espers/historical-data/?start=20000101&end=21000101",TRUE
"526",526,"TCC
The ChampCoin","TCC","$11,043,278","$0.066959","164,925,727
*","$8,770","0.66%","1.61%","5.09%","https://coinmarketcap.com/currencies/the-champcoin/historical-data/?start=20000101&end=21000101",TRUE
"527",527,"ALIS
ALIS","ALIS","$10,999,327","$0.283449","38,805,314
*","$16,299","-1.39%","-3.09%","-14.30%","https://coinmarketcap.com/currencies/alis/historical-data/?start=20000101&end=21000101",TRUE
"528",528,"LALA
LALA World","LALA","$10,884,041","$0.058643","185,599,885
*","$289,285","0.60%","1.80%","-13.34%","https://coinmarketcap.com/currencies/lala-world/historical-data/?start=20000101&end=21000101",TRUE
"529",529,"LOC
LockTrip","LOC","$10,745,642","$1.16","9,292,966
*","$34,088","0.80%","-2.92%","-17.85%","https://coinmarketcap.com/currencies/lockchain/historical-data/?start=20000101&end=21000101",TRUE
"530",530,"DOVU
Dovu","DOVU","$10,721,643","$0.145293","73,793,250
*","$8,913","0.76%","-1.36%","53.36%","https://coinmarketcap.com/currencies/dovu/historical-data/?start=20000101&end=21000101",TRUE
"531",531,"LIFE
LIFE","LIFE","$10,691,344","$0.000476","22,454,060,138
*","$189,700","9.62%","1.11%","12.75%","https://coinmarketcap.com/currencies/life/historical-data/?start=20000101&end=21000101",TRUE
"532",532,"TGT
Target Coin","TGT","$10,689,787","$0.011224","952,429,892
*","$3,374","0.81%","11.75%","-9.45%","https://coinmarketcap.com/currencies/target-coin/historical-data/?start=20000101&end=21000101",TRUE
"533",533,"DYN
Dynamic","DYN","$10,681,407","$2.18","4,908,915
*","$116,815","0.81%","1.04%","1.31%","https://coinmarketcap.com/currencies/dynamic/historical-data/?start=20000101&end=21000101",TRUE
"534",534,"SPF
SportyCo","SPF","$10,680,562","$0.203047","52,601,425
*","$1,963,410","4.35%","17.47%","37.35%","https://coinmarketcap.com/currencies/sportyco/historical-data/?start=20000101&end=21000101",TRUE
"535",535,"AVT
Aventus","AVT","$10,572,240","$1.76","6,000,000
*","$100,043","1.24%","3.22%","7.96%","https://coinmarketcap.com/currencies/aventus/historical-data/?start=20000101&end=21000101",TRUE
"536",536,"ATN
ATN","ATN","$10,562,705","$0.491167","21,505,324
*","$196,986","0.67%","4.25%","3.93%","https://coinmarketcap.com/currencies/atn/historical-data/?start=20000101&end=21000101",TRUE
"537",537,"XNK
Ink Protocol","XNK","$10,520,937","$0.061993","169,710,326
*","$178,034","1.07%","-7.37%","26.09%","https://coinmarketcap.com/currencies/ink-protocol/historical-data/?start=20000101&end=21000101",TRUE
"538",538,"IPSX
IP Exchange","IPSX","$10,478,037","$0.013058","802,404,382
*","$1,040,230","-1.11%","2.64%","-16.14%","https://coinmarketcap.com/currencies/ip-exchange/historical-data/?start=20000101&end=21000101",TRUE
"539",539,"BQ
bitqy","BQ","$10,445,621","$0.003356","3,112,780,785
*","$960","0.74%","9.50%","11.18%","https://coinmarketcap.com/currencies/bitqy/historical-data/?start=20000101&end=21000101",TRUE
"540",540,"MYST
Mysterium","MYST","$10,383,356","$0.534425","19,429,024
*","$187,523","1.08%","6.33%","-10.37%","https://coinmarketcap.com/currencies/mysterium/historical-data/?start=20000101&end=21000101",TRUE
"541",541,"TIME
Chronobank","TIME","$10,369,209","$14.60","710,113
*","$345,850","0.32%","-0.69%","6.57%","https://coinmarketcap.com/currencies/chronobank/historical-data/?start=20000101&end=21000101",TRUE
"542",542,"NVC
Novacoin","NVC","$10,324,445","$5.00","2,062,929","$38,823","0.58%","7.32%","20.21%","https://coinmarketcap.com/currencies/novacoin/historical-data/?start=20000101&end=21000101",TRUE
"543",543,"SIG
Spectiv","SIG","$10,317,788","$0.037328","276,411,033
*","$109,958","-4.02%","-15.49%","-25.72%","https://coinmarketcap.com/currencies/signal-token/historical-data/?start=20000101&end=21000101",TRUE
"544",544,"ZLA
Zilla","ZLA","$10,285,214","$0.267380","38,466,654
*","$1,053,120","-0.44%","3.29%","9.26%","https://coinmarketcap.com/currencies/zilla/historical-data/?start=20000101&end=21000101",TRUE
"545",545,"BWK
Bulwark","BWK","$10,280,689","$1.50","6,845,897","$63,484","0.56%","0.96%","0.11%","https://coinmarketcap.com/currencies/bulwark/historical-data/?start=20000101&end=21000101",TRUE
"546",546,"PUT
Profile Utili...","PUT","$10,267,177","$0.237678","43,197,841
*","$2,000,570","-1.60%","-0.47%","-17.31%","https://coinmarketcap.com/currencies/profile-utility-token/historical-data/?start=20000101&end=21000101",TRUE
"547",547,"OBITS
OBITS","OBITS","$10,247,097","$0.653739","15,674,600
*","$1,606","0.34%","1.86%","48.95%","https://coinmarketcap.com/currencies/obits/historical-data/?start=20000101&end=21000101",TRUE
"548",548,"EBST
eBoost","EBST","$10,205,020","$0.510251","20,000,000
*","$792,587","0.67%","2.75%","2.48%","https://coinmarketcap.com/currencies/eboostcoin/historical-data/?start=20000101&end=21000101",TRUE
"549",549,"IPL
InsurePal","IPL","$10,168,630","$0.050590","201,000,000
*","$358,637","0.66%","0.72%","-1.15%","https://coinmarketcap.com/currencies/insurepal/historical-data/?start=20000101&end=21000101",TRUE
